,COUNT
98603,13
79745,13
98588,13
07624,13
84310,13
24375,13
95065,13
03086,13
25142,13
05146,13
01238,13
58540,13
74022,13
63960,13
49617,13
62816,13
92320,13
37757,13
12803,13
48825,13
69162,13
53959,13
84526,13
99760,13
30522,13
71373,13
72068,13
98010,13
27830,13
56549,13
40046,13
97344,13
15923,13
77983,13
40729,13
27568,13
32531,13
54151,13
15757,13
39040,13
04551,13
55939,13
14052,13
05762,13
68939,13
48744,13
42028,13
30079,13
48889,13
55764,13
24147,13
71744,13
43342,13
26581,13
61060,13
82636,13
41268,13
12523,13
02835,13
71430,13
45827,13
73651,13
24079,13
18353,13
96756,13
97886,13
61048,13
87104,13
17073,13
26755,13
49719,13
44308,13
33920,13
14036,13
87553,13
72685,13
04046,13
11726,13
44849,13
72569,13
07417,13
28619,13
45674,13
91108,13
96713,13
12732,13
38486,13
31017,13
24938,13
55013,13
38573,13
46200,13
49435,13
99829,13
70774,13
36509,13
80442,13
24326,13
18069,13
24854,13
27947,13
70723,13
54405,13
84761,13
25442,13
47264,13
13071,13
67101,13
71418,13
04932,13
29486,13
15627,13
15478,13
28526,13
47118,13
15376,13
54554,13
39463,13
42027,13
93256,13
36111,13
75439,13
28556,13
50472,13
38580,13
21710,13
13734,13
18078,13
49460,13
92563,13
95255,13
15823,13
13424,13
11770,13
49305,13
05874,13
71024,13
39330,13
95236,13
84745,13
31512,13
14009,13
74871,13
43157,13
48022,13
25839,13
31637,13
39045,13
92003,13
05061,13
47232,13
72466,13
45735,13
03445,13
15613,13
11714,13
65661,13
20197,13
35622,13
55307,13
39192,13
22971,13
54208,13
41043,13
12121,13
54411,13
31642,13
26519,13
56037,13
48897,13
62097,13
62451,13
04660,13
35135,13
80536,13
56320,13
53941,13
80928,13
49259,13
62340,13
46785,13
61483,13
15061,13
34949,13
51346,13
33537,13
21531,13
68855,13
71417,13
29452,13
04342,13
28432,13
88033,13
93660,13
93422,13
51201,13
52314,13
59001,13
12790,13
25557,13
13101,13
18229,13
04001,13
22637,13
23937,13
65610,13
80103,13
50536,13
14806,13
14042,13
15670,13
67020,13
82510,13
71023,13
42024,13
59855,13
19094,13
72917,13
33876,13
72179,13
03442,13
15958,13
93604,13
21917,13
24565,13
72536,13
87056,13
71834,13
49807,13
22959,13
30137,13
29437,13
12815,13
11005,13
43466,13
72660,13
64428,13
38764,13
29816,13
30711,13
24737,13
60927,13
24981,13
22831,13
56048,13
83353,13
53951,13
19056,13
55724,13
48449,13
55795,13
29056,13
30293,13
06479,13
68959,13
57548,13
26823,13
91915,13
28392,13
42765,13
61942,13
53114,13
53504,13
55992,13
05456,13
21798,13
62093,13
65676,13
76693,13
42129,13
97026,13
56742,13
36523,13
93227,13
46928,13
03443,13
87319,13
50220,13
72711,13
07850,13
62898,13
63013,13
78566,13
46538,13
17527,13
72459,13
38952,13
11783,13
04945,13
52162,13
95669,13
47989,13
25906,13
72945,13
52738,13
12986,13
72041,13
62853,13
08352,13
46917,13
54230,12
49915,12
28745,12
72824,12
54966,12
47527,12
79545,12
24941,12
62670,12
56676,12
13040,12
62560,12
42635,12
75431,12
88052,12
53570,12
74533,12
51054,12
54635,12
81654,12
95658,12
97734,12
24133,12
84045,12
74081,12
96064,12
43009,12
72123,12
74966,12
74944,12
81527,12
12106,12
62958,12
12520,12
14870,12
39653,12
72428,12
71631,12
15234,12
58228,12
40115,12
27929,12
98629,12
37713,12
17364,12
69138,12
97054,12
56609,12
66839,12
48453,12
25639,12
42436,12
49625,12
97641,12
15140,12
15666,12
54670,12
31058,12
17578,12
85232,12
92532,12
04456,12
55981,12
19310,12
09039,12
27924,12
12944,12
23487,12
35907,12
54539,12
47928,12
49096,12
25039,12
49724,12
44645,12
51551,12
30464,12
22639,12
99013,12
08349,12
39668,12
71325,12
39767,12
35581,12
84317,12
27843,12
43504,12
76228,12
46373,12
49052,12
35014,12
27970,12
97452,12
18037,12
31634,12
53565,12
39661,12
47108,12
59255,12
28006,12
22810,12
02635,12
64762,12
15683,12
06796,12
05344,12
05906,12
04015,12
50579,12
97497,12
29941,12
19944,12
39633,12
29672,12
38725,12
28430,12
16148,12
55718,12
08902,12
94805,12
93238,12
95914,12
21850,12
62859,12
27897,12
31622,12
04022,12
37032,12
43067,12
26184,12
10511,12
43155,12
54747,12
29817,12
04258,12
95573,12
73541,12
31560,12
46989,12
17520,12
80651,12
74425,12
66056,12
43001,12
99663,12
08730,12
14814,12
21673,12
49125,12
24226,12
50635,12
37878,12
40939,12
48607,12
97112,12
97539,12
99361,12
24848,12
53033,12
44235,12
03448,12
29127,12
83833,12
50658,12
36587,12
37031,12
96762,12
73173,12
80603,12
35044,12
23401,12
74940,12
83845,12
14081,12
22663,12
15227,12
41059,12
88339,12
50643,12
60407,12
25148,12
62044,12
62987,12
46111,12
56361,12
05471,12
95685,12
38390,12
56714,12
24571,12
41314,12
43442,12
29685,12
17529,12
74080,12
62048,12
43836,12
93625,12
97368,12
48614,12
61913,12
81639,12
98617,12
48190,12
16673,12
04493,12
78574,12
38254,12
56515,12
31318,12
47991,12
52591,12
26273,12
32332,12
41653,12
78264,12
76270,12
62963,12
93271,12
67637,12
63334,12
96027,12
14098,12
27802,12
62617,12
75846,12
25107,12
49228,12
67654,12
01741,12
59635,12
32530,12
41232,12
49449,12
30565,12
27979,12
24174,12
24128,12
02831,12
17851,12
47140,12
14711,12
99111,12
33194,12
44449,12
93243,12
85387,12
20676,12
28529,12
15063,12
97622,12
31778,12
97833,12
16827,12
54009,12
04443,12
78257,12
74849,12
14801,12
44815,12
12429,12
75416,12
37403,12
97327,12
75478,12
71970,12
29717,12
50171,12
83540,12
01096,12
45812,12
47003,12
87032,12
53574,12
44451,12
75948,12
78962,12
23083,12
62360,12
79083,12
02817,12
47369,12
38859,12
27829,12
37149,12
47342,12
24594,12
61087,12
94027,12
65052,12
04010,12
55360,12
50627,12
46879,12
96719,12
64098,12
12089,12
59834,12
88061,12
06754,12
49240,12
30621,12
54204,12
05083,12
39665,12
62957,12
25981,12
12117,12
64444,12
60531,12
38069,12
18954,12
48856,12
42558,12
68823,12
71764,12
40854,12
78742,12
39481,12
64648,12
54960,12
42713,12
54529,12
92010,12
04460,12
34739,12
66218,12
88046,12
04648,12
84341,12
16121,12
13074,12
33835,12
92661,12
24439,12
16403,12
76844,12
77461,12
49911,12
74554,12
27966,12
21655,12
74726,12
32007,12
17814,12
84335,12
14502,12
32140,12
15222,12
95709,12
96716,12
81054,12
96726,12
94143,12
49332,12
55385,12
30572,12
41124,12
72359,12
43843,12
64862,12
30537,12
56331,12
47470,12
17262,12
39152,12
44276,12
08317,12
14506,12
07848,12
61273,12
91978,12
68620,12
49347,12
24185,12
98251,12
43754,12
16156,12
47024,12
47161,12
52068,12
27042,12
14040,12
23480,12
16872,12
55614,12
26591,12
66854,12
64679,12
94534,12
75966,12
89179,12
63461,12
46617,12
24983,12
26656,12
49895,12
97499,12
99743,12
29847,12
61721,12
12494,12
19060,12
49220,12
12521,12
38076,12
83276,12
43115,12
64401,12
16625,12
97823,12
62666,12
49270,12
56074,11
13164,11
63459,11
98651,11
26425,11
44264,11
30750,11
85139,11
21160,11
48737,11
14571,11
38746,11
66035,11
12148,11
08752,11
17368,11
61741,11
56143,11
93460,11
65256,11
31065,11
46507,11
21087,11
28007,11
45672,11
37325,11
24818,11
71467,11
96087,11
32767,11
31836,11
03840,11
47851,11
81130,11
50456,11
53203,11
07439,11
50423,11
26039,11
62418,11
18407,11
58436,11
54451,11
35575,11
71652,11
33857,11
49303,11
40019,11
28646,11
47356,11
80,11
25565,11
13408,11
94304,11
40310,11
28766,11
08067,11
12870,11
25132,11
28582,11
26055,11
54129,11
92662,11
54103,11
83535,11
51342,11
16145,11
10596,11
30902,11
38736,11
08036,11
GC 62,11
61420,11
53528,11
49405,11
03266,11
42085,11
30557,11
43837,11
28402,11
03082,11
99687,11
53019,11
17772,11
31789,11
62022,11
37134,11
64153,11
46779,11
67871,11
17921,11
49452,11
12581,11
80925,11
71960,11
93449,11
93601,11
03853,11
06231,11
77873,11
28350,11
28098,11
50149,11
65085,11
54201,11
33545,11
56374,11
98516,11
52057,11
48627,11
17961,11
13167,11
07737,11
17047,11
54742,11
48179,11
49427,11
24313,11
47235,11
47175,11
47043,11
35087,11
52748,11
49342,11
62253,11
03279,11
84653,11
06420,11
21635,11
77498,11
70660,11
31089,11
55753,11
62292,11
56150,11
35475,11
75555,11
04353,11
53706,11
22850,11
12838,11
67576,11
56319,11
86017,11
43535,11
53924,11
46391,11
29450,11
03084,11
60604,11
37723,11
49238,11
41098,11
68524,11
60921,11
62872,11
52658,11
47992,11
76702,11
05088,11
06440,11
14591,11
99019,11
38744,11
98540,11
66711,11
05761,11
08740,11
43116,11
75167,11
17224,11
47383,11
27817,11
54004,11
13661,11
40347,11
61744,11
13476,11
29901,11
39643,11
54768,11
40380,11
57625,11
97411,11
62835,11
28347,11
27973,11
74604,11
88340,11
47223,11
36104,11
97110,11
43457,11
65669,11
55946,11
84017,11
62047,11
62054,11
64089,11
29051,11
43136,11
61732,11
39079,11
70637,11
45678,11
80734,11
01366,11
07647,11
72544,11
11703,11
83443,11
51351,11
87010,11
78205,11
66615,11
64040,11
48468,11
35120,11
97532,11
46056,11
38722,11
24352,11
52211,11
37690,11
08863,11
50563,11
64779,11
78659,11
28395,11
04847,11
23306,11
74538,11
44638,11
59254,11
63349,11
31085,11
16214,11
87558,11
46945,11
67735,11
62063,11
40152,11
38582,11
62839,11
92561,11
96703,11
72411,11
71841,11
38392,11
60938,11
61369,11
55797,11
26347,11
34453,11
55368,11
17702,11
17340,11
22534,11
59421,11
63636,11
46565,11
44608,11
61020,11
17365,11
03768,11
27314,11
62685,11
28585,11
84055,11
7820,11
21028,11
80467,11
46537,11
19456,11
05072,11
28478,11
02917,11
71480,11
73645,11
35171,11
26681,11
13102,11
72629,11
12424,11
62058,11
36017,11
47863,11
61559,11
31022,11
25102,11
35147,11
05341,11
75472,11
67672,11
93647,11
46121,11
03456,11
06412,11
37046,11
19507,11
51039,11
14543,11
58367,11
04274,11
52203,11
10998,11
30413,11
54469,11
62624,11
61517,11
62977,11
61910,11
74565,11
59859,11
72623,11
18074,11
67439,11
56098,11
82201,11
05757,11
26717,11
26074,11
33070,11
56443,11
47166,11
92250,11
65667,11
67451,11
75475,11
68446,11
12136,11
47920,11
23310,11
24067,11
75566,11
04438,11
61754,11
55919,11
47136,11
48041,11
94038,11
47368,11
18054,11
75831,11
71226,11
28396,11
36109,11
71266,11
12185,11
43947,11
72564,11
27581,11
37050,11
56016,11
19096,11
54140,11
41650,11
17830,11
86351,11
38966,11
13131,11
47640,11
31825,11
05843,11
44802,11
15116,11
96731,11
01368,11
47022,11
16254,11
67070,11
95917,11
53726,11
37019,11
56662,11
25186,11
14057,11
68064,11
24366,11
13780,11
52033,11
44401,11
56024,11
61728,11
92707,11
13155,11
35968,11
49446,11
72469,11
41086,11
49774,11
12937,11
35654,11
96788,11
74736,11
49712,11
73852,11
26142,11
87549,11
29377,11
63876,11
27846,11
30619,11
48662,11
63637,11
50130,11
29634,11
65323,11
54754,11
63055,11
20622,11
17063,11
78013,11
81023,11
24102,11
67428,11
46765,11
03827,11
11518,11
36277,11
35988,11
28448,11
22580,11
25688,11
19462,11
65239,11
27808,11
49102,11
05868,11
1070,11
38452,11
88232,11
93249,11
18444,11
88346,11
71073,11
97826,11
19058,11
73626,11
17859,11
52776,11
29639,11
62693,11
96741,11
73552,11
43926,11
43319,11
72565,11
67330,11
62827,11
56223,11
73048,11
46504,11
48727,11
16316,11
42344,11
32124,11
13329,11
62312,11
26884,11
08213,11
06332,11
55971,11
52626,11
99573,11
06269,11
64730,11
19055,11
41539,11
48440,11
71759,11
54433,11
87574,11
71855,11
19560,11
11950,11
70449,11
23138,11
85344,11
53811,11
51455,11
74735,11
80459,11
02557,11
71837,11
24784,11
04257,11
76487,11
17744,11
46748,11
12025,11
05832,11
05153,11
15474,11
26845,11
54669,11
66533,11
43406,11
96019,11
27980,11
59922,11
16947,11
48157,11
68640,11
62544,11
25846,11
45869,11
45898,11
54940,11
23035,11
38913,10
96052,10
43030,10
32193,10
62933,10
09073,10
13152,10
72717,10
47832,10
48618,10
70436,10
72139,10
62886,10
14861,10
56253,10
47126,10
32609,10
24866,10
72130,10
05737,10
45688,10
80133,10
47854,10
95329,10
99557,10
74562,10
62074,10
61421,10
95379,10
50629,10
24598,10
72523,10
43547,10
92780,10
61843,10
21654,10
15042,10
06088,10
56566,10
62571,10
03444,10
66532,10
23885,10
65081,10
14590,10
13634,10
62285,10
17360,10
15824,10
12130,10
45884,10
89124,10
53075,10
65265,10
24134,10
59414,10
15475,10
68863,10
61854,10
56738,10
11933,10
42123,10
50833,10
25285,10
05056,10
18336,10
19090,10
56321,10
69130,10
62865,10
13845,10
75101,10
45883,10
77624,10
12172,10
31307,10
26178,10
53555,10
21814,10
72857,10
20680,10
21822,10
13802,10
12458,10
12440,10
63068,10
78409,10
13863,10
18446,10
34211,10
84774,10
85929,10
54616,10
47346,10
12768,10
93427,10
31757,10
84738,10
28640,10
91914,10
04563,10
33851,10
97204,10
20674,10
93626,10
24597,10
71367,10
94018,10
54856,10
07711,10
15139,10
46777,10
83623,10
72642,10
11777,10
62238,10
27919,10
51445,10
05353,10
11941,10
98613,10
62828,10
37380,10
22733,10
56072,10
13659,10
45741,10
96161,10
95912,10
19604,10
46788,10
45312,10
96796,10
43973,10
38778,10
55349,10
39741,10
82410,10
25737,10
49753,10
76443,10
47392,10
21813,10
99029,10
35146,10
06050,10
65276,10
29843,10
None,10
43963,10
42782,10
55334,10
66039,10
42036,10
14837,10
70451,10
18045,10
30538,10
13108,10
25040,10
30061,10
12487,10
50648,10
38740,10
75226,10
07758,10
89442,10
43930,10
79553,10
88043,10
63388,10
63653,10
98933,10
21286,10
54631,10
25111,10
49946,10
18434,10
23418,10
61841,10
12166,10
29819,10
61014,10
16648,10
90631,10
31815,10
38050,10
83522,10
19551,10
76670,10
52213,10
94702,10
21912,10
46747,10
16950,10
56678,10
56373,10
48069,10
32814,10
55396,10
36278,10
52536,10
55046,10
43811,10
29578,10
57719,10
48748,10
54020,10
08805,10
72394,10
70551,10
91024,10
07946,10
14085,10
38367,10
03779,10
53529,10
25902,10
93265,10
87068,10
22567,10
55985,10
39140,10
74571,10
90620,10
96069,10
42764,10
47615,10
20692,10
24432,10
17866,10
26408,10
70777,10
93255,10
47562,10
18255,10
27281,10
21013,10
15469,10
53125,10
29623,10
03450,10
56296,10
01008,10
17555,10
12585,10
08019,10
92344,10
54227,10
79546,10
59030,10
67544,10
95231,10
46770,10
26430,10
40740,10
54810,10
74454,10
71836,10
47974,10
95248,10
31743,10
40360,10
05355,10
41722,10
33786,10
61567,10
85138,10
76525,10
84021,10
05492,10
62844,10
71647,10
72057,10
13637,10
08095,10
25864,10
21521,10
46133,10
41007,10
88041,10
50665,10
71439,10
34201,10
05821,10
85342,10
85128,10
61530,10
63039,10
33306,10
11751,10
76635,10
47648,10
48464,10
24813,10
46147,10
43359,10
01474,10
50674,10
51023,10
48785,10
72044,10
71067,10
72458,10
47574,10
50647,10
56036,10
12419,10
19490,10
25855,10
49636,10
56065,10
13146,10
72374,10
71765,10
92377,10
38627,10
62915,10
14422,10
45326,10
29584,10
21794,10
98943,10
24846,10
62433,10
65646,10
21530,10
14838,10
29822,10
66013,10
19076,10
44854,10
24631,10
23303,10
65731,10
10988,10
30746,10
47513,10
97869,10
76389,10
66945,10
98610,10
56382,10
87830,10
62848,10
46278,10
54651,10
44637,10
13076,10
54630,10
36451,10
70356,10
45808,10
51025,10
72376,10
75486,10
95683,10
08250,10
43727,10
88316,10
35756,10
41171,10
14887,10
00009,10
54440,10
13159,10
96140,10
59846,10
56131,10
51528,10
46390,10
41645,10
37810,10
55735,10
62924,10
53932,10
87419,10
9177,10
26422,10
31038,10
49034,10
67022,10
27599,10
33473,10
36206,10
87825,10
81428,10
17307,10
04979,10
22027,10
85381,10
49288,10
54820,10
71660,10
97438,10
96056,10
48701,10
91905,10
46554,10
45844,10
56528,10
50174,10
12928,10
22060,10
26202,10
04694,10
43501,10
23169,10
46710,10
54896,10
59824,10
49339,10
07440,10
56209,10
66024,10
82644,10
21678,10
29743,10
56115,10
38477,10
01038,10
85193,10
25873,10
36030,10
78631,10
97443,10
99633,10
28404,10
49070,10
32934,10
44418,10
05765,10
45821,10
51002,10
49113,10
29709,10
28660,10
97376,10
45854,10
72532,10
99950,10
28399,10
39464,10
48454,10
53079,10
48824,10
11963,10
38241,10
84642,10
53020,10
56314,10
73169,10
38923,10
85939,10
76691,10
71676,10
72938,10
87026,10
77514,10
48232,10
52649,10
33521,10
46366,10
15658,10
71661,10
14000,10
31829,10
01438,10
01338,10
95006,10
25909,10
79758,10
98253,10
48878,10
62427,10
37688,10
65658,10
63332,10
45889,10
66431,10
19567,10
07875,10
29727,10
06250,10
97389,10
96114,10
63752,10
65779,10
54082,10
46792,10
74936,10
01349,10
50619,10
14143,10
78252,10
68073,10
44199,10
56241,10
93108,10
40313,10
68949,10
65801,9
64622,9
12564,9
24245,9
66866,9
03580,9
49229,9
70456,9
25405,9
79843,9
32702,9
47987,9
47456,9
94402,9
54442,9
45032,9
45617,9
14477,9
61019,9
38626,9
54245,9
05252,9
95714,9
48277,9
44855,9
07752,9
53023,9
94020,9
52584,9
87566,9
62032,9
64738,9
34737,9
54101,9
87823,9
65350,9
88135,9
71944,9
45378,9
33877,9
95467,9
18250,9
72087,9
67119,9
05359,9
55793,9
48817,9
15052,9
56671,9
61447,9
96752,9
28508,9
28571,9
83549,9
25241,9
67547,9
37753,9
72537,9
49760,9
24867,9
23930,9
49788,9
28676,9
48729,9
53137,9
12083,9
18844,9
62037,9
80951,9
18949,9
13618,9
44454,9
59829,9
04453,9
14589,9
98546,9
66781,9
40346,9
62458,9
58730,9
17935,9
37729,9
03282,9
65466,9
36850,9
93667,9
20842,9
67450,9
53171,9
05833,9
12033,9
13693,9
58835,9
05872,9
56026,9
71403,9
87008,9
69143,9
42079,9
30452,9
65260,9
53035,9
15552,9
32423,9
41528,9
56686,9
41030,9
05085,9
38920,9
62316,9
62530,9
18517,9
62892,9
76636,9
37872,9
47520,9
20656,9
47611,9
06601,9
43045,9
53533,9
24471,9
61028,9
25245,9
25646,9
17870,9
42049,9
04965,9
24612,9
62567,9
81124,9
55382,9
22427,9
29065,9
04451,9
42464,9
18709,9
75943,9
71745,9
43734,9
71675,9
35959,9
22542,9
05462,9
56535,9
15868,9
23829,9
91963,9
15865,9
14522,9
71331,9
96764,9
79323,9
53119,9
44214,9
54629,9
25502,9
59930,9
80864,9
28637,9
93242,9
25259,9
31749,9
68662,9
26722,9
54534,9
27857,9
71009,9
97812,9
72440,9
40468,9
92683,9
59632,9
47360,9
46705,9
62061,9
57049,9
32694,9
93608,9
54015,9
25971,9
09600,9
71861,9
98649,9
27842,9
42776,9
41139,9
62515,9
48218,9
54180,9
87747,9
62982,9
73014,9
08001,9
66771,9
59079,9
99685,9
19030,9
50238,9
74103,9
43939,9
69356,9
53015,9
95703,9
62633,9
39815,9
50636,9
17329,9
71859,9
38848,9
44867,9
15610,9
13758,9
65617,9
24122,9
57572,9
48745,9
96038,9
47353,9
67058,9
27860,9
15352,9
43772,9
83868,9
44040,9
29370,9
08224,9
72567,9
72668,9
17572,9
94552,9
20630,9
61759,9
22579,9
29410,9
21767,9
56260,9
55786,9
37201,9
27523,9
29907,9
31826,9
25649,9
42259,9
37037,9
18630,9
91767,9
35541,9
53183,9
19086,9
75681,9
28009,9
70086,9
17762,9
46582,9
01030,9
41264,9
13132,9
28454,9
83811,9
58621,9
68157,9
55921,9
95246,9
31648,9
14805,9
87718,9
60157,9
28133,9
45407,9
81235,9
03287,9
31078,9
13162,9
70788,9
22643,9
05084,9
23065,9
86426,9
13080,9
68660,9
08732,9
55332,9
86439,9
38835,9
22949,9
27839,9
89419,9
80477,9
67861,9
84325,9
81131,9
35974,9
53561,9
61817,9
85242,9
46076,9
62552,9
50123,9
43345,9
65612,9
69140,9
40358,9
95225,9
54977,9
70355,9
05105,9
61012,9
24325,9
14034,9
80449,9
48321,9
93523,9
83553,9
73179,9
46570,9
54023,9
65047,9
25048,9
25529,9
29592,9
64036,9
62478,9
67526,9
45886,9
06387,9
21520,9
45851,9
93013,9
62288,9
72410,9
38753,9
53057,9
14541,9
67029,9
46000,9
72853,9
48024,9
64136,9
98315,9
25559,9
67416,9
26269,9
89020,9
53039,9
70039,9
18466,9
36106,9
6331,9
40145,9
12850,9
71007,9
82003,9
54870,9
92121,9
45745,9
49253,9
55722,9
14874,9
24888,9
29809,9
54531,9
97118,9
54205,9
50142,9
36453,9
05350,9
17038,9
24351,9
55001,9
73438,9
04047,9
45382,9
83344,9
75694,9
58368,9
45131,9
54839,9
47163,9
17321,9
48761,9
32083,9
60913,9
49050,9
66872,9
53801,9
26679,9
96779,9
80833,9
35116,9
87016,9
25878,9
53560,9
44653,9
46180,9
14864,9
47859,9
36107,9
70555,9
38337,9
35960,9
53803,9
61024,9
28297,9
17081,9
62919,9
79081,9
48731,9
50164,9
13681,9
15834,9
12062,9
90058,9
53167,9
16415,9
17344,9
26815,9
84026,9
61449,9
52530,9
62942,9
53930,9
46998,9
25165,9
05650,9
14530,9
14880,9
67108,9
93434,9
46994,9
43343,9
87714,9
27936,9
14825,9
19072,9
85646,9
20677,9
47234,9
56520,9
23923,9
59037,9
39841,9
26376,9
12959,9
45740,9
26534,9
37369,9
97375,9
67464,9
84701,9
02666,9
40117,9
33872,9
30454,9
56584,9
54944,9
96722,9
43153,9
56017,9
37342,9
17824,9
03826,9
12414,9
85303,9
76537,9
65231,9
98934,9
38559,9
66531,9
06266,9
66507,9
25203,9
61031,9
25044,9
08020,9
54557,9
53191,9
66073,9
97360,9
99137,9
19085,9
34756,9
23966,9
18644,9
56653,9
31033,9
88350,9
55006,9
50275,9
06417,9
43349,9
77713,9
72531,9
62417,9
62320,9
54943,9
49237,9
15938,9
17516,9
28169,9
66514,9
61001,9
76457,9
98326,9
32147,9
15926,9
54136,9
17538,9
57638,9
13068,9
29836,9
42352,9
28136,9
25059,9
38947,9
96730,9
55748,9
35963,9
63825,9
52316,9
96763,9
74804,9
55074,9
52623,9
15716,9
60146,9
67031,9
67342,9
44887,9
30575,9
81655,9
28718,9
62630,9
57745,9
38628,9
95320,9
14418,9
75458,9
35151,9
61379,9
12412,9
