st_fdid2,station_data_quality,2009,2010,2011,2012,2013,2014,2015,2016,zero_years,sum_tot_fires,std,variation,geometric_variation
TXKP413,0,2,4,9,2,0,0,0,0,4,17,3.1367635732209265,1.3807875993300591,1.453887336539923
TXKP506,0,15,11,10,6,8,3,5,11,0,69,3.8890872965260113,0.421786440894355,0.5690120753139438
TXKR305,0,0,0,0,0,0,0,0,2,7,2,0.7071067811865476,2.6457513110645907,0.4746462044137798
TXKR502,0,26,18,16,7,8,6,2,7,0,90,7.977647343851265,0.66332495807108,1.000828079730935
TXKS201,0,0,0,0,0,0,4,0,4,6,8,1.8516401995451028,1.7320508075688772,1.1064940636739706
TXKS304,0,6,3,19,3,7,7,7,2,0,54,5.365231988061121,0.7435133296253604,0.8105050219482393
TXKS305,0,0,0,0,2,0,4,2,0,5,8,1.5118578920369088,1.4142135623730951,0.9647558427214953
TXKS307,0,0,0,0,4,3,6,1,2,3,16,2.2038926600773587,1.0307764064044151,1.1934358701894299
TXKS308,0,1,1,7,3,1,3,2,0,1,18,2.187627547301936,0.9094836413191612,0.8728017805473482
TXKS402,0,0,0,0,5,5,1,8,10,3,29,3.9618718519695424,1.0223425572671443,1.842661207569365
TXKS403,0,1,0,0,3,4,3,2,5,2,18,1.8322507626258087,0.7617394000445604,1.0076826316435392
TXKS405,0,3,0,5,4,0,0,0,4,4,16,2.2038926600773587,1.0307764064044151,1.3671850121434632
TXKS406,0,0,0,0,0,0,0,2,1,6,3,0.7440238091428449,1.8559214542766738,0.5351621290142332
TXKT302,0,2,2,0,0,0,0,0,0,6,4,0.9258200997725514,1.7320508075688772,0.6628926886460285
TXKT401,0,2,0,0,0,0,0,0,0,7,2,0.7071067811865476,2.6457513110645907,0.4746462044137798
TXKT403,0,0,0,1,0,0,0,0,0,7,1,0.3535533905932738,2.6457513110645907,0.27770376826483245
TXKT601,0,24,22,17,12,2,9,7,13,0,106,7.4785407285493495,0.527964852061631,0.9819329130095995
TXKT608,1,19,13,14,19,13,19,14,22,0,133,3.50255009141299,0.19707281837716023,0.2189843880633937
TXKV204,0,0,0,1,2,2,3,0,1,3,9,1.1259916264596033,0.9362388636862621,0.7538044274256626
TXKV305,0,0,2,0,0,1,0,1,0,5,4,0.7559289460184544,1.4142135623730951,0.5629512148509475
TXKV308,0,0,1,0,1,0,0,0,0,6,2,0.4629100498862757,1.7320508075688772,0.3783192139298859
TXKV402,1,5,2,6,4,4,4,2,2,0,29,1.5059406173077154,0.3886009541236084,0.40247555111721356
TXKV501,1,11,7,5,12,5,9,14,6,0,69,3.420004177106889,0.3709125765817312,0.42979914569785804
TXKW301,0,2,4,3,11,13,13,6,2,0,54,4.832922806867792,0.6697459748157454,0.9366953451121989
TXKW601,1,25,20,12,19,18,24,25,3,0,146,7.55456342692472,0.387213534934317,0.8734478842417053
TXKX305,0,0,0,0,0,0,0,0,1,7,1,0.3535533905932738,2.6457513110645907,0.27770376826483245
TXKY303,0,5,7,1,4,1,1,0,0,2,19,2.615202805574687,1.0300203047779435,1.213963769884483
TXKY306,1,7,10,4,6,6,7,6,3,0,49,2.100170061141308,0.3207394621530962,0.3601861882508257
TXKY401,0,0,0,0,0,0,0,0,3,7,3,1.0606601717798212,2.6457513110645907,0.6325269194381529
TXKY402,0,0,3,2,3,2,0,2,2,2,14,1.164964745021435,0.6226998490772392,0.7630130548676217
TXKY407,1,14,11,18,12,18,18,6,7,0,104,4.869731585445518,0.35040129150555,0.4802142284173696
TXKY408,0,3,2,1,0,0,0,9,3,3,18,3.011881234615431,1.2521586299538494,1.3162443830117394
TXKY409,0,8,2,0,0,0,0,0,19,5,29,6.802048010919736,1.7552367713964707,2.316397232593584
TXKY410,0,4,4,0,0,0,0,0,0,6,8,1.8516401995451028,1.7320508075688772,1.1064940636739706
TXKY411,0,1,7,1,0,0,0,0,0,5,9,2.416461403433896,2.009237924447236,1.0858857967599063
TXKY604,1,5,19,12,11,20,17,15,13,0,112,4.869731585445518,0.3253726278265821,0.4915952665906469
TXKY605,1,32,24,25,27,6,22,18,18,0,172,7.782764841072135,0.33860976229211714,0.6123948418988729
TXKY606,0,2,7,4,10,12,13,14,11,0,73,4.356850107261306,0.4466257640246878,0.7696897850890836
TXKZ402,0,4,2,4,0,0,0,3,5,3,18,2.052872551885702,0.8534606386520676,1.2288885820686652
TXKZ405,0,4,2,2,0,0,2,0,0,4,10,1.4880476182856899,1.1135528725660042,0.96695142178275
TXKZ601,0,31,14,23,8,10,15,15,13,0,129,7.453426824526517,0.4323747214692819,0.496603996178534
TXNB405,0,3,2,0,0,0,0,0,0,6,5,1.1877349391654208,1.7776388834631178,0.7865037871768068
TXNC404,0,1,0,0,1,1,0,1,0,4,4,0.5345224838248488,1.0,0.4484626500136215
TXNC501,0,4,4,5,1,2,8,6,7,0,37,2.38671920665766,0.48271813782410133,0.6629316451679106
TXND402,0,2,5,2,3,0,0,0,0,4,12,1.8516401995451028,1.1547005383792515,1.1163769282972176
TXND404,0,3,0,5,1,0,8,4,1,2,22,2.815771906346718,0.9577867048047944,1.279431432615624
TXND405,0,1,0,0,0,1,1,0,0,5,3,0.5175491695067657,1.2909944487358056,0.4315213324989562
TXND406,0,0,0,2,2,2,0,1,3,3,10,1.164964745021435,0.8717797887081348,0.7984590864879255
TXND407,0,0,3,0,1,1,0,2,1,3,8,1.0690449676496976,1.0,0.6988546316343252
TXND503,1,18,20,22,20,30,23,32,8,0,173,7.4053552051394345,0.3203271908091887,0.4886903264255622
TXNG402,0,0,0,0,4,2,2,0,3,4,11,1.5979898086569353,1.087114613009218,1.0394007698947352
TXNH405,0,0,0,0,1,5,0,0,0,6,6,1.7525491637693282,2.185812841434,0.9074293856648024
TXNH417,0,0,0,0,0,0,1,1,3,5,5,1.0606601717798212,1.5874507866387544,0.6887186019441878
TXNH517,0,0,3,3,2,5,5,1,4,1,23,1.807721533549109,0.5881630112377688,0.8483502208677898
TXNH608,1,16,16,27,13,26,12,15,10,0,135,6.2891630149465385,0.34862064076296573,0.3920363179076676
TXNH611,1,13,20,9,20,19,15,15,15,0,126,3.8078865529319543,0.22615566426626996,0.28240168368631835
TXNH614,1,9,10,9,6,11,12,12,8,0,77,2.065879266282796,0.20077434849013384,0.23163039132472218
TXNH701,1,144,184,156,167,154,171,165,140,0,1281,14.535056145156686,0.08491053894254408,0.0944223296097022
TXNH715,1,79,119,113,138,110,110,126,87,0,882,19.34461903771397,0.16412910820133852,0.20134421289982463
TXNN402,0,1,9,12,4,5,0,0,0,3,31,4.580626906564522,1.1057507420001684,1.9364616377802948
TXNN601,1,28,31,34,37,34,25,19,26,0,234,5.897941529526576,0.18861603838217017,0.23166925336427946
TXNP202,0,2,2,2,2,3,5,6,11,0,33,3.181980515339464,0.721568539381252,0.686314690051294
TXNP301,0,0,2,2,0,0,0,3,1,4,8,1.1952286093343936,1.118033988749895,0.8242717102229693
TXNP305,0,2,1,6,4,0,0,8,9,2,30,3.575711717366808,0.8919392106839769,1.5382913296498995
TXNP306,0,1,1,3,1,1,1,8,6,0,22,2.7645717829090897,0.9403709484353274,0.8873914859239815
TXNP307,0,17,8,9,4,7,8,8,14,0,75,4.138236339311712,0.4129030017920539,0.47741252639633935
TXNP309,0,2,2,7,2,0,3,6,0,2,22,2.5495097567963922,0.8672174558335869,1.1648673671073557
TXNP310,0,7,1,9,3,0,6,9,12,1,47,4.223657859520077,0.6724885374161322,1.4591651177790719
TXNP401,1,20,15,19,14,6,14,22,17,0,127,4.940720016932176,0.291125693658837,0.4484866807899901
TXNP405,0,0,0,0,0,0,0,1,1,6,2,0.4629100498862757,1.7320508075688772,0.3783192139298859
TXNP408,0,8,19,11,8,6,9,6,22,0,89,6.057757718118856,0.5093495261412646,0.5657393877262218
TXNP601,0,12,1,4,3,7,0,7,11,1,45,4.405759217854998,0.732659623192646,1.4461033862019006
TXNP603,1,21,20,21,9,21,19,17,14,0,142,4.301162633521313,0.2266686892877617,0.3178912374796754
TXNP604,1,23,23,32,25,31,22,40,29,0,225,6.151364540838538,0.20458932064860275,0.2227806433652233
TXNP606,0,6,5,5,0,0,0,0,0,5,16,2.7774602993176543,1.299038105676658,1.5989372609032366
TXNP701,0,0,0,0,0,0,0,22,15,6,37,8.765802057671944,1.7728988118965647,2.9388579912003188
TXNR304,0,1,2,1,0,0,0,0,0,5,4,0.7559289460184544,1.4142135623730951,0.5629512148509475
TXNR402,0,0,1,0,0,0,0,0,0,7,1,0.3535533905932738,2.6457513110645907,0.27770376826483245
TXNR403,0,1,0,0,0,0,0,0,0,7,1,0.3535533905932738,2.6457513110645907,0.27770376826483245
TXNR406,0,2,8,0,0,0,0,0,0,6,10,2.815771906346718,2.1071307505705477,1.2645899381513335
TXNS402,0,8,8,4,6,4,5,1,2,0,38,2.5495097567963922,0.5020732639036556,0.6903828784372672
TXNT207,0,9,3,1,0,0,0,3,15,3,31,5.409977554746151,1.3059537083869137,1.9505286607198395
TXNT401,0,5,7,10,4,3,5,0,5,1,39,2.9001231500945415,0.5564752413900181,1.044943880057093
TXNT402,0,1,3,7,8,1,1,2,2,0,25,2.799872446074234,0.8380930735902785,0.8349781606442124
TXNT403,1,14,16,9,7,9,8,5,12,0,80,3.7032803990902057,0.34641016151377546,0.4082806409440549
TXNT404,0,1,1,4,5,1,5,3,2,0,22,1.7525491637693282,0.5961307749365455,0.6322898628604268
TXNT405,0,13,11,4,14,7,4,2,8,0,63,4.454131308603925,0.5290740734126653,0.7706251445016081
TXNT406,0,10,13,6,5,9,11,4,18,0,76,4.6291004988627575,0.455802844097073,0.5700594202524278
TXNT407,0,4,3,0,3,2,0,2,3,2,17,1.4577379737113252,0.6416889479197478,0.8903763069900956
TXNT408,0,0,2,3,0,0,2,0,1,4,8,1.1952286093343936,1.118033988749895,0.8242717102229693
TXNT409,0,0,3,0,5,0,4,2,0,4,14,2.052872551885702,1.097306535409801,1.2490924901891756
TXNT504,0,10,13,13,7,15,3,8,18,0,87,4.823676724538776,0.4149090953512654,0.6412662381646228
TXNT608,0,0,0,0,10,5,0,2,12,4,29,4.897156609415596,1.2636884277109444,2.1149951322947103
TXNT609,0,6,4,7,7,1,8,5,17,0,55,4.642582409453969,0.6316710096741894,0.8581956598519478
TXNV103,0,0,0,0,0,0,0,1,0,7,1,0.3535533905932738,2.6457513110645907,0.27770376826483245
TXNV301,0,0,0,0,0,0,0,4,2,6,6,1.4880476182856899,1.8559214542766738,0.8993048142875257
TXNV401,1,5,15,13,15,11,16,20,10,0,105,4.517821851923146,0.3219836477024184,0.46479058839677556
TXNV402,0,0,3,0,0,1,2,2,3,3,11,1.3024701806293193,0.8860722131644512,0.867169634226068
TXNV404,0,0,0,0,3,2,3,2,4,3,14,1.5811388300841898,0.8451542547285166,1.015189673147224
TXNX106,0,0,1,0,0,0,0,0,0,7,1,0.3535533905932738,2.6457513110645907,0.27770376826483245
TXNX202,0,0,1,0,1,2,0,1,1,3,6,0.7071067811865476,0.8819171036881969,0.5273030625604476
TXNX207,0,0,2,1,1,0,0,0,0,5,4,0.7559289460184544,1.4142135623730951,0.5629512148509475
TXNX303,0,1,0,0,0,0,0,0,0,7,1,0.3535533905932738,2.6457513110645907,0.27770376826483245
TXNX604,1,13,24,18,16,10,29,21,15,0,146,6.181770435262516,0.3168502330471336,0.3814900917922719
TXPB601,0,12,9,6,7,12,18,21,9,0,94,5.284748946598261,0.4207174453890466,0.48966914806270334
TXPC301,0,1,0,1,2,1,0,0,0,4,5,0.7440238091428449,1.1135528725660042,0.560397448177701
TXPD401,0,1,0,1,1,1,0,0,0,4,4,0.5345224838248488,1.0,0.4484626500136215
TXPD501,0,0,0,0,0,0,3,3,7,5,13,2.559994419636775,1.4736341585129245,1.372525271880051
TXPG102,0,4,1,0,4,0,0,0,0,5,9,1.807721533549109,1.5030832509409648,1.0786820761817149
TXPG201,0,3,1,1,1,3,0,0,0,3,9,1.246423454758225,1.0363754503432017,0.7832672885770189
TXPG205,0,1,3,2,1,2,0,2,1,1,12,0.9258200997725514,0.5773502691896257,0.5308197717975158
TXPG208,0,0,8,6,6,8,4,3,7,1,42,2.7645717829090897,0.4925752587042191,1.078852478685978
TXPG209,0,2,0,0,1,0,2,0,0,5,5,0.9161253813129043,1.3711309200802089,0.6721278292075594
TXPG302,0,0,2,0,2,2,2,2,3,2,13,1.0606601717798212,0.6105579948610594,0.715930780855258
TXPG304,0,4,0,2,0,2,0,0,0,5,8,1.5118578920369088,1.4142135623730951,0.9647558427214953
TXPG306,0,3,0,0,0,0,0,0,0,7,3,1.0606601717798212,2.6457513110645907,0.6325269194381529
TXPG309,1,4,4,6,10,3,6,7,9,0,49,2.4748737341529163,0.37796447300922725,0.4250954631373265
TXPG402,0,0,1,0,0,0,0,0,0,7,1,0.3535533905932738,2.6457513110645907,0.27770376826483245
TXPG606,1,50,68,80,40,53,62,52,53,0,458,12.360651855210318,0.20196211493182845,0.23085977026357618
TXPH306,0,0,2,3,0,1,1,2,3,2,12,1.1952286093343936,0.7453559924999299,0.744683316289305
TXPH503,1,5,11,7,13,8,6,7,7,0,64,2.6726124191242437,0.3125,0.3192379940466077
TXPK202,0,2,4,4,4,0,1,3,3,1,21,1.5059406173077154,0.536639412837364,0.7682304902321502
TXPK304,0,2,0,0,0,0,0,0,0,7,2,0.7071067811865476,2.6457513110645907,0.4746462044137798
TXPK503,1,12,8,9,9,8,11,12,10,0,79,1.6420805617960927,0.15554690794233555,0.16235488516361962
TXPN302,0,0,1,0,2,2,0,0,0,5,5,0.9161253813129043,1.3711309200802089,0.6721278292075594
TXPN401,0,6,9,7,0,0,0,0,0,5,22,3.882193783343198,1.3205308223939953,1.9919162566695774
TXPP402,0,3,5,6,8,5,5,10,2,0,44,2.5634797778466227,0.43598468393751993,0.5128791840451623
TXPP403,0,0,0,0,1,1,2,1,0,4,5,0.7440238091428449,1.1135528725660042,0.560397448177701
TXPR302,1,6,7,3,4,3,5,6,3,0,37,1.5979898086569353,0.3231962363000378,0.3322922902277021
TXPR303,0,3,2,3,0,0,0,0,0,5,8,1.4142135623730951,1.3228756555322954,0.9615222742735978
TXPR307,0,0,2,1,0,0,0,0,0,6,3,0.7440238091428449,1.8559214542766738,0.5351621290142332
TXPR401,0,0,0,0,3,0,0,0,4,6,7,1.6420805617960927,1.755457961063501,1.0055880080597883
TXPS206,0,1,3,6,6,0,0,3,1,2,20,2.449489742783178,0.916515138991168,1.1848944723927497
TXPS218,0,1,0,0,0,0,0,0,0,7,1,0.3535533905932738,2.6457513110645907,0.27770376826483245
TXPS312,0,0,0,0,0,0,1,0,1,6,2,0.4629100498862757,1.7320508075688772,0.3783192139298859
TXPS316,1,9,6,7,7,5,10,3,6,0,53,2.1998376563477846,0.31060523836140247,0.36812714763752674
TXPS406,0,0,0,0,0,0,3,1,7,5,11,2.5035688811888406,1.703181272290472,1.2422773611045463
TXPS411,0,0,2,0,0,0,0,0,0,7,2,0.7071067811865476,2.6457513110645907,0.4746462044137798
TXPS502,0,0,0,0,8,12,13,9,9,3,51,5.527528509973641,0.8110634462724092,2.4940274307959562
TXPS503,0,1,0,6,9,0,0,0,0,5,16,3.5050983275386565,1.6393596310755,1.6243726053383236
TXPS509,1,6,4,10,9,6,6,6,2,0,49,2.5319388392523003,0.3866794963570697,0.4984748655560878
TXPT302,0,0,1,0,0,0,0,0,0,7,1,0.3535533905932738,2.6457513110645907,0.27770376826483245
TXPT402,0,0,0,0,0,0,0,3,0,7,3,1.0606601717798212,2.6457513110645907,0.6325269194381529
TXPT404,0,0,1,0,0,0,0,0,0,7,1,0.3535533905932738,2.6457513110645907,0.27770376826483245
TXPT405,0,0,0,0,0,0,2,0,0,7,2,0.7071067811865476,2.6457513110645907,0.4746462044137798
TXPT504,1,8,7,18,15,16,11,21,10,0,106,5.007137762377681,0.35349045273953195,0.44013705208474896
TXPX303,0,3,5,2,1,5,1,6,4,0,27,1.9226098333849673,0.5328701692569688,0.6450966916727909
TXPX401,0,4,0,1,2,0,0,0,0,5,7,1.4577379737113252,1.558387444947959,0.8889530478356302
TXPX405,0,1,1,0,0,0,5,0,0,5,7,1.7268882005337975,1.8461211404742979,0.9052755891965614
TXPY301,0,0,0,0,0,1,3,5,7,4,16,2.7255405754769875,1.2747548783981961,1.4284398794084097
TXPY304,0,1,3,3,1,0,0,0,0,4,8,1.3093073414159542,1.224744871391589,0.8485643431617029
TXPY406,0,4,5,6,6,8,10,3,1,0,43,2.8252686345094435,0.49168312818292964,0.6991222311286873
TXPY408,0,0,7,8,5,13,5,3,5,1,46,3.8078865529319543,0.6194698629902177,1.1868962113423818
TXPY410,0,0,0,0,1,0,0,0,0,7,1,0.3535533905932738,2.6457513110645907,0.27770376826483245
TXPY502,0,0,1,3,0,1,2,0,0,4,7,1.1259916264596033,1.203735681882337,0.755399765912125
TXPY507,0,10,6,7,8,7,1,3,1,0,43,3.3354160160315836,0.5804643708999389,0.967610963490745
TXPY603,1,194,200,225,200,224,206,194,152,0,1595,22.708950406644263,0.106544341109597,0.1289257043500125
TXPZ304,0,0,0,2,0,0,0,0,0,7,2,0.7071067811865476,2.6457513110645907,0.4746462044137798
TXRB302,1,5,10,6,14,6,16,11,8,0,76,4.0,0.39385867229199384,0.46291508550557037
TXRC301,0,0,0,0,0,0,0,0,1,7,1,0.3535533905932738,2.6457513110645907,0.27770376826483245
TXRG601,0,0,0,0,8,8,14,9,6,3,45,5.180664601601393,0.8615231988880057,2.2987762126698175
TXRH601,0,11,18,15,6,2,13,13,7,0,85,5.262739645035518,0.4633263215885933,0.8210138824983619
TXRK401,1,2,8,6,7,10,5,8,4,0,50,2.5495097567963922,0.38157568056677826,0.5117493846661323
TXRN213,0,4,0,1,0,0,0,0,0,6,5,1.407885953173359,2.1071307505705477,0.7977140403253662
TXRN307,0,0,0,0,0,0,0,8,10,6,18,4.200340122282616,1.7462481828335235,1.900592243717568
TXRN315,0,4,11,4,1,0,0,0,0,4,20,3.854496446637726,1.4422205101855956,1.664049626884244
TXRN405,0,1,3,1,2,0,2,1,0,2,10,1.0350983390135313,0.7745966692414834,0.6530561671918045
TXRN407,0,2,1,0,0,0,0,0,1,5,4,0.7559289460184544,1.4142135623730951,0.5629512148509475
TXRN411,1,2,5,2,3,6,4,6,3,0,31,1.6420805617960927,0.39639373314337123,0.41229508234854406
TXRN412,1,6,6,5,9,8,7,8,10,0,59,1.685018016012207,0.2137206815748897,0.2262457662154207
TXRN422,0,1,5,0,3,5,4,8,5,1,31,2.5319388392523003,0.6112030748869811,1.04840004407805
TXRN502,1,19,13,13,11,26,11,9,13,0,115,5.527528509973641,0.3596890066077641,0.372662511735131
TXRN527,0,1,2,0,0,0,0,3,4,4,10,1.5811388300841898,1.1832159566199232,0.9940859393996433
TXRN726,1,138,145,167,158,153,126,139,100,0,1126,20.851515875008086,0.13857767033598242,0.17204775914032133
TXRS305,0,0,1,2,0,0,0,0,0,6,3,0.7440238091428449,1.8559214542766738,0.5351621290142332
TXRS401,0,2,4,3,5,2,1,4,1,0,22,1.4880476182856899,0.5061603966209111,0.5223832556303358
TXRS403,0,6,4,4,6,3,8,1,9,0,41,2.6423744732991303,0.4822858520313461,0.6741642328466189
TXRS407,0,1,4,4,0,4,5,1,2,1,21,1.8468119248354136,0.6581083314802502,0.8793654924446701
TXRV701,0,131,0,114,124,110,88,112,70,1,749,42.58751493773062,0.4254950329802546,4.263740745513516
TXRW301,0,2,1,0,0,0,0,0,0,6,3,0.7440238091428449,1.8559214542766738,0.5351621290142332
TXRW408,0,0,0,0,0,0,0,0,3,7,3,1.0606601717798212,2.6457513110645907,0.6325269194381529
TXRW503,1,10,7,6,6,3,7,9,5,0,53,2.1998376563477846,0.31060523836140247,0.36812714763752674
TXRW507,0,0,0,0,0,0,4,1,6,5,11,2.326094212561969,1.582445016866292,1.2495721147005572
TXRX301,0,2,0,0,0,0,0,1,0,6,3,0.7440238091428449,1.8559214542766738,0.5351621290142332
TXRX401,0,2,0,0,2,1,1,0,0,4,6,0.8864052604279183,1.1055415967851332,0.6533319624835885
TXRY501,0,10,5,1,2,4,11,2,0,1,35,4.103569874424672,0.8773801447305193,1.3305771001666957
TXRZ401,0,2,0,0,1,2,1,1,2,2,9,0.8345229603962802,0.693888666488711,0.576502106311302
TXRZ403,0,2,2,0,1,0,1,0,1,3,7,0.8345229603962802,0.8921425711997711,0.6055088115710234
TXRZ405,1,6,5,5,3,4,4,1,4,0,32,1.5118578920369088,0.3535533905932738,0.4716534878079459
TXRZ407,0,0,0,0,0,2,0,0,0,7,2,0.7071067811865476,2.6457513110645907,0.4746462044137798
TXRZ408,0,0,1,0,0,0,0,0,0,7,1,0.3535533905932738,2.6457513110645907,0.27770376826483245
TXRZ501,0,3,3,5,12,7,7,9,1,0,47,3.6030740843261686,0.5736795218175644,0.8307226092571558
TXRZ503,0,1,8,5,2,0,0,0,0,4,16,2.9760952365713798,1.3919410907075054,1.4358674786723626
TXRZ601,0,3,1,1,1,2,3,3,2,0,16,0.9258200997725514,0.4330127018922193,0.37991349859837875
TXSA302,0,0,0,0,16,5,17,11,2,3,51,7.26906360642729,1.0666017858007173,2.6180413333273043
TXSA306,1,27,9,31,31,24,20,33,29,0,204,7.892129895390362,0.2895063345143804,0.4951475730274062
TXSA308,1,21,28,20,29,19,17,20,13,0,167,5.330170192940773,0.23884635539136684,0.2784422170504375
TXSA311,1,9,25,21,16,28,24,16,14,0,153,6.424006315599102,0.31420170828031146,0.42158048803695203
TXSA313,0,0,5,0,0,0,6,5,0,5,16,2.7774602993176543,1.299038105676658,1.5989372609032366
TXSA314,0,0,0,0,0,0,0,5,2,6,7,1.807721533549109,1.932535608352669,1.0020396650547014
TXSA404,0,12,12,10,8,8,15,2,5,0,72,4.174754056057845,0.4339027597725919,0.7096183344649536
TXSA409,0,13,11,7,7,3,4,6,5,0,56,3.4226138716316967,0.4573660169594892,0.5211279996569333
TXSA410,0,22,20,24,15,12,17,10,0,1,120,7.727501906456298,0.4818944098266987,1.8558825698158765
TXSA412,1,14,20,22,27,21,21,15,27,0,167,4.764076885549662,0.21347956251468128,0.25551451498553335
TXSA416,1,28,43,45,45,37,35,31,34,0,298,6.475227519444505,0.1626045830816875,0.18736955927587728
TXSA420,0,0,4,2,0,0,0,0,0,6,6,1.4880476182856899,1.8559214542766738,0.8993048142875257
TXSA421,0,0,0,0,0,0,0,16,28,6,44,10.677078252031311,1.815907668676198,3.2300761928035033
TXSA601,0,32,32,48,26,38,38,0,36,1,250,14.139610016848817,0.42324461012516157,2.5975451805469865
TXSA603,0,0,27,28,30,30,36,25,32,1,208,11.019463300386795,0.39645246400169815,2.365177679077775
TXSA605,0,0,0,0,0,0,0,0,13,7,13,4.596194077712559,2.6457513110645907,1.5422452998071141
TXSB403,0,2,2,2,0,0,0,0,0,5,6,1.0350983390135313,1.2909944487358056,0.7657682726109429
TXSB502,1,10,10,12,8,14,9,11,14,0,88,2.2038926600773587,0.18741389207353001,0.20127449003114029
TXSC203,0,0,0,0,2,2,3,2,0,4,9,1.246423454758225,1.0363754503432017,0.8827294452077401
TXSC301,0,0,0,0,0,0,4,3,2,5,9,1.6420805617960927,1.3653561919382786,1.0533721025801506
TXSC402,0,8,10,1,0,0,0,0,0,5,19,4.138236339311712,1.6298802702317918,1.8275128141297823
TXSC404,0,8,11,4,7,5,7,7,1,0,50,2.9640705601780613,0.4436214602563767,0.7237560159637353
TXSC405,0,0,0,0,0,5,6,3,7,4,21,3.020761493398643,1.0764432909959347,1.6710446105723755
TXSC406,0,1,1,1,0,0,0,0,0,5,3,0.5175491695067657,1.2909944487358056,0.4315213324989562
TXSG202,0,2,3,2,3,7,7,8,5,0,37,2.445841952609133,0.4946758166952196,0.5725822760272894
TXSG203,0,1,0,2,0,0,0,0,0,6,3,0.7440238091428449,1.8559214542766738,0.5351621290142332
TXSG205,0,0,0,0,0,0,0,0,3,7,3,1.0606601717798212,2.6457513110645907,0.6325269194381529
TXSG212,0,1,0,0,0,0,0,0,0,7,1,0.3535533905932738,2.6457513110645907,0.27770376826483245
TXSG214,0,2,0,1,2,4,2,1,1,1,13,1.1877349391654208,0.6837072628704299,0.6019171548726407
TXSG301,0,3,5,0,0,0,0,0,0,6,8,1.927248223318863,1.8027756377319946,1.1033174884596315
TXSG402,0,3,0,0,0,0,0,2,6,5,11,2.1998376563477846,1.496552512104939,1.2218263061777788
TXSG411,0,0,1,1,2,2,3,0,0,3,9,1.1259916264596033,0.9362388636862621,0.7538044274256626
TXSG613,1,22,43,30,26,47,43,46,28,0,285,10.098620839359347,0.26516195971802214,0.33498745270905705
TXSH202,0,1,0,0,0,1,1,0,1,4,4,0.5345224838248488,1.0,0.4484626500136215
TXSH204,0,0,0,1,0,0,0,0,0,7,1,0.3535533905932738,2.6457513110645907,0.27770376826483245
TXSH211,0,0,0,1,0,1,0,0,0,6,2,0.4629100498862757,1.7320508075688772,0.3783192139298859
TXSH214,0,1,0,2,0,0,0,0,0,6,3,0.7440238091428449,1.8559214542766738,0.5351621290142332
TXSH215,0,0,3,0,0,0,3,2,1,4,9,1.3562026818605375,1.1276546183435798,0.9090866811757929
TXSH308,0,0,0,0,0,0,0,2,4,6,6,1.4880476182856899,1.8559214542766738,0.8993048142875257
TXSH401,0,1,0,0,0,0,0,0,0,7,1,0.3535533905932738,2.6457513110645907,0.27770376826483245
TXSH403,0,1,2,0,1,0,0,5,6,3,15,2.356601669474803,1.1756794725698931,1.194639207829324
TXSH409,0,3,4,5,8,12,7,5,6,0,50,2.815771906346718,0.42142615011410955,0.44065695540612326
TXSH413,0,0,0,0,0,1,2,1,0,5,4,0.7559289460184544,1.4142135623730951,0.5629512148509475
TXSH605,1,31,37,29,37,26,23,44,21,0,248,7.874007874011811,0.2375954816557457,0.27973172141266467
TXSK307,0,0,0,0,0,0,1,0,0,7,1,0.3535533905932738,2.6457513110645907,0.27770376826483245
TXSK401,0,0,0,0,0,0,0,2,2,6,4,0.9258200997725514,1.7320508075688772,0.6628926886460285
TXSK403,0,1,0,0,0,0,0,0,5,6,6,1.7525491637693282,2.185812841434,0.9074293856648024
TXSN604,1,20,17,18,18,21,20,14,25,0,153,3.226563851175781,0.1578130257209103,0.17476471940552352
TXSP502,1,16,18,23,12,17,6,10,12,0,114,5.311712126450916,0.34867731428687354,0.46723338750293997
TXSP503,1,3,7,2,3,5,4,4,5,0,33,1.5526475085202969,0.35208939510976517,0.35499127502574024
TXSP508,0,0,0,0,0,1,0,0,0,7,1,0.3535533905932738,2.6457513110645907,0.27770376826483245
TXSP611,1,16,15,15,19,10,3,17,11,0,106,5.092010548749033,0.359482243080333,0.6774898506925284
TXSP706,1,197,204,223,217,221,204,192,178,0,1636,15.5195728954486,0.07098890533475782,0.07976113694928189
TXST308,0,3,5,0,0,0,0,0,0,6,8,1.927248223318863,1.8027756377319946,1.1033174884596315
